801
300.04	6786.3
300.51	6972.2
300.98	7026.6
301.45	7151
301.92	7318.5
302.55	7385.8
303.02	7599.9
303.49	7733.3
303.96	7975.5
304.43	8089.5
305.05	8305.2
305.52	8468.3
305.99	8484.8
306.46	8763.1
306.93	9015.8
307.56	9152.4
308.03	9443.1
308.5	9545.9
308.97	9806.3
309.44	10095
310.06	10349
310.53	10596
311	10785
311.47	10959
311.94	11250
312.57	11421
313.04	11791
313.51	11965
313.98	12262
314.45	12549
315.07	12759
315.54	12937
316.01	13287
316.48	13401
316.95	13674
317.57	14011
318.04	14118
318.51	14322
318.98	14558
319.45	14827
320.07	15085
320.54	15367
321.01	15517
321.48	15663
321.95	15823
322.58	16013
323.04	16245
323.51	16439
323.98	16580
324.45	16824
325.07	16978
325.54	17108
326.01	17207
326.48	17392
326.95	17582
327.57	17668
328.04	17886
328.51	17720
328.98	17891
329.45	17943
330.07	17874
330.54	18086
331.01	18041
331.48	17976
331.95	17828
332.57	17961
333.04	17973
333.51	17724
333.97	17721
334.44	17779
335.07	17730
335.53	17411
336	17384
336.47	17319
336.94	17133
337.56	16957
338.03	16804
338.5	16753
338.97	16727
339.43	16565
340.06	16509
340.52	16328
340.99	16357
341.46	16247
341.93	16282
342.55	16131
343.02	16243
343.49	16280
343.95	16223
344.58	16173
345.04	16201
345.51	16300
345.98	16180
346.45	16374
347.07	16475
347.54	16434
348	16600
348.47	16551
348.94	16323
349.56	16520
350.03	16703
350.49	16599
350.96	16532
351.43	16759
352.05	16886
352.52	16682
352.99	16782
353.45	16675
354.07	16674
354.54	16786
355.01	16499
355.47	16523
355.94	16665
356.56	16658
357.03	16472
357.5	16557
357.96	16511
358.43	16485
359.05	16436
359.52	16512
359.99	16593
360.45	16496
361.07	16523
361.54	16638
362.01	16537
362.47	16669
362.94	16601
363.56	16610
364.03	16854
364.49	16838
364.96	16963
365.42	16994
366.05	17184
366.51	17319
366.98	17283
367.44	17571
368.07	17771
368.53	18098
369	18458
369.46	18469
369.93	18935
370.55	19293
371.01	19679
371.48	20123
371.95	20562
372.57	20966
373.03	21809
373.5	22231
373.96	22896
374.43	23756
375.05	24434
375.51	25726
375.98	26317
376.45	27213
377.07	28391
377.53	29192
378	30477
378.46	31247
378.93	32385
379.55	34094
380.01	35019
380.48	36703
380.94	37371
381.56	38860
382.03	39637
382.49	40455
382.96	41841
383.58	42733
384.04	43757
384.51	44449
384.97	44969
385.44	46193
386.05	46895
386.52	47865
386.98	48662
387.45	49497
388.07	51475
388.53	52794
389	54944
389.46	56908
389.93	58594
390.54	62813
391.01	64939
391.47	68906
391.94	71426
392.56	76345
393.02	80912
393.48	85894
393.95	92819
394.57	100000
395.03	106000
395.49	113000
395.96	119000
396.58	133000
397.04	139000
397.5	149000
397.97	162000
398.43	172000
399.05	194000
399.51	203000
399.98	216000
400.44	230000
401.06	241000
401.52	257000
401.99	264000
402.45	273000
403.07	283000
403.53	288000
403.99	294000
404.46	295000
405.08	294000
405.54	292000
406	289000
406.46	279000
406.93	274000
407.55	256000
408.01	246000
408.47	234000
408.93	213000
409.55	197000
410.01	178000
410.48	166000
410.94	155000
411.56	134000
412.02	123000
412.48	107000
412.94	96610
413.56	80798
414.02	68699
414.49	62264
414.95	52924
415.57	44692
416.03	39103
416.49	33788
416.95	29714
417.57	23298
418.03	20699
418.49	17522
418.96	14503
419.57	12348
420.03	9774.4
420.5	8986.1
420.96	7689.1
421.57	6462.9
422.04	5845.5
422.5	4757.6
422.96	4280.8
423.57	3445.5
424.04	3031.4
424.5	2752.2
424.96	2348.5
425.58	2139.3
426.04	1861
426.5	1723.4
426.96	1571.2
427.58	1347.2
428.04	1308.7
428.5	1170.8
428.96	1139.7
429.57	1064.8
430.04	989.94
430.5	879.88
430.96	866.9
431.57	899.87
432.03	828.04
432.5	791.76
432.96	802.18
433.57	762.21
434.03	648.61
434.49	653.55
434.95	658.89
435.57	672.72
436.03	654.42
436.49	656.62
436.95	639.13
437.56	594.5
438.03	611.95
438.49	600.72
438.95	582.84
439.56	553.65
440.02	618.62
440.48	641.88
440.94	575.96
441.56	577.06
442.02	609.2
442.48	570.05
442.94	549.65
443.55	548.33
444.01	544
444.47	562.48
444.93	566.31
445.54	508.34
446	563.48
446.46	613.49
447.08	600.24
447.54	559.66
448	623.58
448.46	615.38
449.07	607.52
449.53	608.68
449.99	597.41
450.45	638.98
451.06	700.78
451.52	668
451.98	644.2
452.44	636.73
453.05	706.31
453.51	686.16
453.97	708.73
454.43	706.27
455.04	716.36
455.5	711.9
455.96	708.43
456.57	775.05
457.03	823.06
457.49	829.59
457.95	812.14
458.56	828.2
459.02	827.07
459.48	822.51
459.94	828.84
460.55	863.08
461.01	884.56
461.47	848.31
461.92	912.8
462.54	910.35
462.99	935.49
463.45	923.91
464.06	892.98
464.52	961.36
464.98	1016.9
465.44	1005.5
466.05	983.84
466.51	1040.4
466.97	1005.5
467.42	1023.2
468.04	994.95
468.49	996.33
468.95	1073.5
469.56	1013.1
470.02	976.19
470.48	1048.4
470.94	1057.7
471.55	1046
472	998.49
472.46	1023.7
473.07	1097.1
473.53	1126.8
473.99	1051.4
474.44	1073.7
475.05	1051.5
475.51	1119.6
475.97	1044
