1813
0.0000000000000000000000000000	280
0.0000035422716002283800000000	303
0.0000049672203664426400000000	303.5
0.0000066053385749311200000000	304
0.0000085107411619627000000000	304.5
0.0000110423446841446000000000	305
0.0000141816351119820000000000	305.5
0.0000175148235091974000000000	306
0.0000210675157186852000000000	306.5
0.0000254576781933638000000000	307
0.0000311597410869672000000000	307.5
0.0000377691555828822000000000	308
0.0000449115522180533000000000	308.5
0.0000523086056918048000000000	309
0.0000598874865042606000000000	309.5
0.0000684210517509838000000000	310
0.0000789852314710431000000000	310.5
0.0000924717496072674000000000	311
0.0001076655334198940000000000	311.5
0.0001238369433187810000000000	312
0.0001413943287834630000000000	312.5
0.0001602556691550640000000000	313
0.0001799327365800070000000000	313.5
0.0002007756144241250000000000	314
0.0002237670630666370000000000	314.5
0.0002483182640189030000000000	315
0.0002717806937921050000000000	315.5
0.0002941034157570810000000000	316
0.0003194193296733730000000000	316.5
0.0003492282775356140000000000	317
0.0003820593216793360000000000	317.5
0.0004153457906160670000000000	318
0.0004490077103888580000000000	318.5
0.0004854027693707100000000000	319
0.0005227842088979250000000000	319.5
0.0005602787987129170000000000	320
0.0006024548377257280000000000	320.5
0.0006489103720349580000000000	321
0.0006947966823519080000000000	321.5
0.0007381009738389780000000000	322
0.0007794632895319070000000000	322.5
0.0008199680833022150000000000	323
0.0008635168595017630000000000	323.5
0.0009131045755888080000000000	324
0.0009660468454839700000000000	324.5
0.0010194087506572000000000000	325
0.0010767686331523900000000000	325.5
0.0011439544679308100000000000	326
0.0012191430036942800000000000	326.5
0.0012960544930079400000000000	327
0.0013709244088438900000000000	327.5
0.0014414141311810600000000000	328
0.0015107670497350800000000000	328.5
0.0015870687785493300000000000	329
0.0016728350480985800000000000	329.5
0.0017634551609989100000000000	330
0.0018502727080888600000000000	330.5
0.0019305744004203900000000000	331
0.0020100380294050200000000000	331.5
0.0020928810082166400000000000	332
0.0021778998238014600000000000	332.5
0.0022623852341392000000000000	333
0.0023438844429392800000000000	333.5
0.0024240964861019700000000000	334
0.0025081283569976500000000000	334.5
0.0025970708568460700000000000	335
0.0026869319201428100000000000	335.5
0.0027721465550011700000000000	336
0.0028505110799142700000000000	336.5
0.0029249198052909100000000000	337
0.0030012524699375200000000000	337.5
0.0030836529188797900000000000	338
0.0031715886325471300000000000	338.5
0.0032625684631028400000000000	339
0.0033555857222871600000000000	339.5
0.0034525398719608800000000000	340
0.0035522453435190700000000000	340.5
0.0036490663713384600000000000	341
0.0037429033621200200000000000	341.5
0.0038386725570240100000000000	342
0.0039384152971476700000000000	342.5
0.0040408627091424200000000000	343
0.0041412917550144000000000000	343.5
0.0042321720536546100000000000	344
0.0043148344728433700000000000	344.5
0.0044017084386953800000000000	345
0.0044974106539489100000000000	345.5
0.0045951483993264900000000000	346
0.0046927506464306300000000000	346.5
0.0047921417846770900000000000	347
0.0048906766652091400000000000	347.5
0.0049874303713841700000000000	348
0.0050849977921100100000000000	348.5
0.0051817380202179600000000000	349
0.0052780770675645500000000000	349.5
0.0053809299703206400000000000	350
0.0054930777205333300000000000	350.5
0.0056078154811255500000000000	351
0.0057188980358152400000000000	351.5
0.0058266631328038100000000000	352
0.0059303999275502300000000000	352.5
0.0060345450337768600000000000	353
0.0061473744260519200000000000	353.5
0.0062691078544525000000000000	354
0.0063950788035142000000000000	354.5
0.0065218927762958000000000000	355
0.0066466742296688400000000000	355.5
0.0067656478433365600000000000	356
0.0068774099720486000000000000	356.5
0.0069791972466740200000000000	357
0.0070751517408855000000000000	357.5
0.0071684488753043800000000000	358
0.0072552908267279000000000000	358.5
0.0073464003328917700000000000	359
0.0074550944475266500000000000	359.5
0.0075774624514451900000000000	360
0.0076999767819823300000000000	360.5
0.0078144426925044400000000000	361
0.0079231828900859000000000000	361.5
0.0080335523115061600000000000	362
0.0081520748703028700000000000	362.5
0.0082779380006739200000000000	363
0.0084040050953269600000000000	363.5
0.0085307130894619900000000000	364
0.0086592084766891700000000000	364.5
0.0087897278919380300000000000	365
0.0089295787509132800000000000	365.5
0.0090815650644818800000000000	366
0.0092391405608899400000000000	366.5
0.0093955932738030300000000000	367
0.0095493136542618900000000000	367.5
0.0096973011559849500000000000	368
0.0098405368133053200000000000	368.5
0.0099867245005425900000000000	369
0.0101419182038541000000000000	369.5
0.0103040112832314000000000000	370
0.0104595988933572000000000000	370.5
0.0106087172885074000000000000	371
0.0107621507872414000000000000	371.5
0.0109137274929683000000000000	372
0.0110570241348154000000000000	372.5
0.0111944580951670000000000000	373
0.0113228360235679000000000000	373.5
0.0114445666487877000000000000	374
0.0115658484157897000000000000	374.5
0.0116908991016642000000000000	375
0.0118270158316073000000000000	375.5
0.0119727017553403000000000000	376
0.0121199295863171000000000000	376.5
0.0122714815793313000000000000	377
0.0124376440996010000000000000	377.5
0.0126198922734851000000000000	378
0.0128067572202600000000000000	378.5
0.0129814580609531000000000000	379
